Código,Nome,PU,Taxa Indicativa,data,Indexer
CLCD17,CELESC DISTRIBUIÇÃO S/A (*),1023.22,0.79,23/09/2024,DI +
CLII12,CORREDOR LOGISTICA E INFRAESTRUTURA S.A (*),1111.11,1.82,23/09/2024,DI +
CMGD18,CEMIG DISTRIBUIÇÃO S/A (*) (**),1049.85,0.58,23/09/2024,DI +
CMGD19,CEMIG DISTRIBUIÇÃO S/A (*) (**),1051.79,1.36,23/09/2024,DI +
CMGDA0,CEMIG DISTRIBUIÇÃO S/A (*),1018.68,0.57,23/09/2024,DI +
CMPH14,CM HOSPITALAR S.A.,855.07,12.23,23/09/2024,DI +
CMTR19,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),1048.72,0.46,23/09/2024,DI +
COCE19,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),1031.71,0.87,23/09/2024,DI +
COGNA2,COGNA EDUCACAO S.A (*),1040.67,1.26,23/09/2024,DI +
COGNB2,COGNA EDUCACAO S.A (*),1043.42,1.48,23/09/2024,DI +
COMR13,COMERC PARTICIPACOES S.A. (*) (**),1066.89,2.08,23/09/2024,DI +
COMR16,COMERC PARTICIPACOES S.A. (*),1062.14,1.66,23/09/2024,DI +
CPFPA3,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),1047.35,0.56,23/09/2024,DI +
CPFPA4,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),1066.34,0.63,23/09/2024,DI +
CPFPA6,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),886.09,0.62,23/09/2024,DI +
CPGT17,COPEL GERAÇÃO E TRANSMISSÃO S/A (*) (**),1061.57,0.71,23/09/2024,DI +
CPGT18,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),1050.79,0.64,23/09/2024,DI +
CPLD16,COPEL DISTRIBUICAO S/A (*) (**),1039.2,1.19,23/09/2024,DI +
CPLD17,COPEL DISTRIBUICAO S/A (*) (**),523.16,0.42,23/09/2024,DI +
CPLD19,COPEL DISTRIBUICAO S/A (*),1029.94,0.66,23/09/2024,DI +
CPLD27,COPEL DISTRIBUICAO S/A (*),1057.11,0.56,23/09/2024,DI +
CPLD28,COPEL DISTRIBUICAO S/A (*),1052.84,1.01,23/09/2024,DI +
CPLD38,COPEL DISTRIBUICAO S/A (*),1071.49,1.02,23/09/2024,DI +
CPTE12,CACHOEIRA PAULISTA TRANS. DE ENERGIA S/A (*),836.42,1.08,23/09/2024,DI +
CRFB16,ATACADAO S.A. (*) (**),1029.08,0.76,23/09/2024,DI +
CRFB26,ATACADAO S.A. (*) (**),1032.9,0.91,23/09/2024,DI +
CRNP11,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*) (**),1063.76,1.82,23/09/2024,DI +
CSAN13,COSAN S.A. (*) (**),1034.35,0.87,23/09/2024,DI +
CSAN14,COSAN S.A. (*),1068.09,0.75,23/09/2024,DI +
CSAN15,COSAN S.A. (*),1085.69,1.31,23/09/2024,DI +
CSAN16,COSAN S.A. (*),1062.74,1.41,23/09/2024,DI +
CSAN18,COSAN S.A. (*),1045.86,1.2,23/09/2024,DI +
CSAN23,COSAN S.A. (*),1045.75,1.21,23/09/2024,DI +
CSAN24,COSAN S.A. (*),1077.39,1.23,23/09/2024,DI +
CSANA0,COSAN S.A. (*),1032.45,0.83,23/09/2024,DI +
CSANB0,COSAN S.A. (*),1035.48,1.36,23/09/2024,DI +
CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),388.36,0.68,23/09/2024,DI +
CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),1020.09,0.62,23/09/2024,DI +
CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),1011.43,0.9,23/09/2024,DI +
CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),1032.65,0.62,23/09/2024,DI +
CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),621.29,0.58,23/09/2024,DI +
CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),998.91,3.27,23/09/2024,DI +
CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),1015.19,3.31,23/09/2024,DI +
CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),999.46,1.02,23/09/2024,DI +
CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,1110.14,0.45,23/09/2024,DI +
CTEEA2,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),1085.55,0.43,23/09/2024,DI +
CTNS19,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),1015.28,0.63,23/09/2024,DI +
CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),1034.84,1.06,23/09/2024,DI +
CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.,1.05,5.87,23/09/2024,DI +
DASAA2,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),518.65,1.41,23/09/2024,DI +
DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),1046.2,3.32,23/09/2024,DI +
DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),1005.26,3.95,23/09/2024,DI +
DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),1008.56,3.99,23/09/2024,DI +
DASAA8,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),986.92,4.21,23/09/2024,DI +
DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),1032.59,3.41,23/09/2024,DI +
DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),968.2,4.35,23/09/2024,DI +
DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),948.38,4.44,23/09/2024,DI +
DESK13,DESKTOP S/A (*) (**),1067.39,1.39,23/09/2024,DI +
DESK15,DESKTOP S/A (*) (**),1068.59,1.32,23/09/2024,DI +
DESK16,DESKTOP S/A (*),1029.66,1.41,23/09/2024,DI +
DIRR18,DIRECIONAL ENGENHARIA S/A (*) (**),1064.06,0.9,23/09/2024,DI +
EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),687.51,0.35,23/09/2024,DI +
EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),1039.59,0.58,23/09/2024,DI +
EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),1046.91,0.58,23/09/2024,DI +
EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),1020.64,0.52,23/09/2024,DI +
EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),1032.79,0.44,23/09/2024,DI +
ECOS15,EMPRESA CONCESSINÁRIA DE RODOVIAS DO SUL S.A. - ECOSUL (*) (**),1048.5,1.67,23/09/2024,DI +
ECOV15,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*) (**),1066.35,0.83,23/09/2024,DI +
ECRD13,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*) (**),1045.8,0.46,23/09/2024,DI +
EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,1023.43,0.97,23/09/2024,DI +
EEEL18,CPFL TRANSMISSAO S.A (*) (**),1052.0,0.74,23/09/2024,DI +
EEEL19,CPFL TRANSMISSAO S.A (*) (**),1043.96,0.63,23/09/2024,DI +
EEEL28,CPFL TRANSMISSAO S.A (*),1064.52,0.69,23/09/2024,DI +
EGIED1,ENGIE BRASIL ENERGIA S.A. (*),1054.53,0.53,23/09/2024,DI +
EKTR19,ELEKTRO REDES S.A. (*) (**),1056.77,0.42,23/09/2024,DI +
EKTR29,ELEKTRO REDES S.A. (*) (**),1070.23,0.83,23/09/2024,DI +
EKTRA0,ELEKTRO REDES S.A. (*) (**),1061.68,0.75,23/09/2024,DI +
EKTRA1,ELEKTRO REDES S.A. (*) (**),1040.82,0.52,23/09/2024,DI +
EKTRA3,ELEKTRO REDES S.A. (*),1045.55,0.87,23/09/2024,DI +
EKTRB0,ELEKTRO REDES S.A. (*),1078.1,0.56,23/09/2024,DI +
ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,1074.73,0.37,23/09/2024,DI +
ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),1056.5,0.6,23/09/2024,DI +
ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),1026.89,0.69,23/09/2024,DI +
ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),1061.61,0.71,23/09/2024,DI +
ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),1050.62,0.57,23/09/2024,DI +
ELFA12,ELFA MEDICAMENTOS SA (*),747.82,28.93,23/09/2024,DI +
ELPLA4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*) (**),520.21,0.7,23/09/2024,DI +
ENAT21,ENAUTA PARTICIPACOES S.A. (*),1093.5,1.9,23/09/2024,DI +
ENEV38,ENEVA S.A. (*),1057.11,0.7,23/09/2024,DI +
ENEV48,ENEVA S.A. (*),1077.29,0.84,23/09/2024,DI +
ENEVC0,ENEVA S.A. (*),1050.37,0.77,23/09/2024,DI +
ENEVD0,ENEVA S.A. (*),1057.81,0.81,23/09/2024,DI +
ENGIA3,ENERGISA S/A,342.33,0.35,23/09/2024,DI +
ENGIA7,ENERGISA S/A,1073.5,0.46,23/09/2024,DI +
ENGIA8,ENERGISA S/A,1189.16,0.58,23/09/2024,DI +
ENGIB5,ENERGISA S/A,1071.0,0.68,23/09/2024,DI +
ENGIB7,ENERGISA S/A,1090.86,0.52,23/09/2024,DI +
ENGIB8,ENERGISA S/A,1082.18,0.47,23/09/2024,DI +
ENGIC5,ENERGISA S/A,1093.05,0.6,23/09/2024,DI +
ENGIC6,ENERGISA S/A,1076.78,0.42,23/09/2024,DI +
ENGIC9,ENERGISA S/A,1032.64,0.51,23/09/2024,DI +
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,342.07,0.44,23/09/2024,DI +
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,1046.2,0.65,23/09/2024,DI +
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),1057.74,0.71,23/09/2024,DI +
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),1040.95,0.85,23/09/2024,DI +
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),1016.27,0.87,23/09/2024,DI +
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),1046.37,0.66,23/09/2024,DI +
EQTL25,EQUATORIAL ENERGIA S.A (*),1055.89,0.93,23/09/2024,DI +
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),1030.74,0.77,23/09/2024,DI +
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),1060.98,0.94,23/09/2024,DI +
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),1081.19,0.92,23/09/2024,DI +
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),1103.5,1.1,23/09/2024,DI +
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),1048.37,0.49,23/09/2024,DI +
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),1012.12,0.85,23/09/2024,DI +
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,342.29,0.37,23/09/2024,DI +
ESULA8,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),1013.93,0.68,23/09/2024,DI +
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),1047.26,1.03,23/09/2024,DI +
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),1006.97,1.16,23/09/2024,DI +
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),1039.63,0.38,23/09/2024,DI +
FLRY15,FLEURY S/A (*) (**),1031.74,0.35,23/09/2024,DI +
FLRY19,FLEURY S/A (*),1033.66,0.59,23/09/2024,DI +
FLRY25,FLEURY S/A (*),1044.41,0.53,23/09/2024,DI +
FLRY27,FLEURY S/A (*),1089.18,0.46,23/09/2024,DI +
FLRY29,FLEURY S/A (*),1033.4,0.72,23/09/2024,DI +
GGBRA7,GERDAU S/A (*),1034.79,0.6,23/09/2024,DI +
GRRB14,AGUAS GUARIROBA S/A (*) (**),10222.31,0.74,23/09/2024,DI +
GSHC15,GSH CORP PARTICIPACOES S.A. (*),1058.25,1.43,23/09/2024,DI +
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),713.2,1.8,23/09/2024,DI +
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),1061.45,1.51,23/09/2024,DI +
GUAR16,GUARARAPES CONFECCOES S/A (*),1066.21,1.59,23/09/2024,DI +
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),1058.26,0.85,23/09/2024,DI +
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),1059.37,1.13,23/09/2024,DI +
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),1046.29,1.31,23/09/2024,DI +
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),1054.36,1.35,23/09/2024,DI +
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),1065.25,1.11,23/09/2024,DI +
HBSA12,HIDROVIAS DO BRASIL S.A. (*),1033.82,1.55,23/09/2024,DI +
HBSA22,HIDROVIAS DO BRASIL S.A. (*),1041.13,1.77,23/09/2024,DI +
HGLB12,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),962.66,2.9,23/09/2024,DI +
HSPA12,HOSPITAL ANCHIETA S.A. (*),766.27,15.94,23/09/2024,DI +
HSPE14,HOSPITAL ESPERANÇA S/A (*) (**),1.03,1.37,23/09/2024,DI +
HYPEA4,HYPERA S/A (*),1053.32,0.45,23/09/2024,DI +
HYPEA5,HYPERA S/A (*),1088.01,0.8,23/09/2024,DI +
HYPEA7,HYPERA S/A (*),1055.46,0.52,23/09/2024,DI +
HYPEA8,HYPERA S/A (*),1040.67,0.75,23/09/2024,DI +
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),1035.61,2.58,23/09/2024,DI +
IGSN14,IGUA SANEAMENTO S.A (*) (**),409.66,1.5,23/09/2024,DI +
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,1079.64,0.26,23/09/2024,DI +
IGTAA1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),1048.76,0.3,23/09/2024,DI +
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,1106.98,0.43,23/09/2024,DI +
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),1060.65,0.51,23/09/2024,DI +
INEL12,INSPIRALI EDUCACAO S/A (*),1041.28,1.58,23/09/2024,DI +
IOCHA2,IOCHPE-MAXION S/A (*),1072.43,1.38,23/09/2024,DI +
IOCHA3,IOCHPE-MAXION S/A (*) (**),1060.03,1.5,23/09/2024,DI +
ITSA13,ITAUSA S/A (*) (**),1064.69,1.61,23/09/2024,DI +
ITSA16,ITAUSA S/A (*) (**),1126.0,0.68,23/09/2024,DI +
ITSA24,ITAUSA S/A (*),1070.92,1.09,23/09/2024,DI +
JHSFA1,JHSF PARTICIPAÇÕES S/A,1026.47,2.44,23/09/2024,DI +
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),990.51,2.73,23/09/2024,DI +
JSLGA5,JSL S/A (*),1060.35,2.5,23/09/2024,DI +
JSMLA5,SIMPAR S.A. (*),1029.99,3.41,23/09/2024,DI +
JSMLB3,SIMPAR S.A. (*),1053.56,1.27,23/09/2024,DI +
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),806.93,3.23,23/09/2024,DI +
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),839.25,15.72,23/09/2024,DI +
LCAMA9,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),1029.16,1.81,23/09/2024,DI +
LCAMB2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),1052.63,1.62,23/09/2024,DI +
LCAMB4,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),1053.27,1.49,23/09/2024,DI +
LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),1063.67,1.91,23/09/2024,DI +
LCAMC3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),1061.25,1.53,23/09/2024,DI +
LCAMD2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),1049.69,1.49,23/09/2024,DI +
LMTI15,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A.,524.8,1.42,23/09/2024,DI +
LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),1059.72,1.45,23/09/2024,DI +
LMTP17,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),1055.58,1.49,23/09/2024,DI +
LMTP18,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),1044.13,1.5,23/09/2024,DI +
LMTP26,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),1061.64,1.65,23/09/2024,DI +
LOGGB1,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S/A (*),1030.81,1.32,23/09/2024,DI +
LORTA8,LOCALIZA RENT A CAR (*),1062.88,1.41,23/09/2024,DI +
LORTA9,LOCALIZA RENT A CAR (*) (**),1012.71,1.43,23/09/2024,DI +
LORTB1,LOCALIZA RENT A CAR (*),1026.63,1.45,23/09/2024,DI +
LORTB2,LOCALIZA RENT A CAR (*),1043.84,1.66,23/09/2024,DI +
LORTB9,LOCALIZA RENT A CAR (*),1021.03,1.66,23/09/2024,DI +
LORTE4,LOCALIZA RENT A CAR (*) (**),1046.77,1.02,23/09/2024,DI +
LORTF4,LOCALIZA RENT A CAR (*) (**),1043.97,1.63,23/09/2024,DI +
LRENB1,LOJAS RENNER S/A (*) (**),507.6,0.68,23/09/2024,DI +
LVTC12,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*) (**),970.54,6.76,23/09/2024,DI +
MANT12,MANAUS TRANSMISSORA DE ENERGIA S/A (*) (**),8766.53,1.47,23/09/2024,DI +
MATD11,HOSPITAL MATER DEI S.A. (*),1059.03,1.18,23/09/2024,DI +
MATD12,HOSPITAL MATER DEI S.A. (*),1028.54,1.08,23/09/2024,DI +
MGLUA0,MAGAZINE LUIZA S/A (*),1015.5,3.85,23/09/2024,DI +
MILS26,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),783.09,1.59,23/09/2024,DI +
MNLT11,MNLT S.A.,1068.11,0.97,23/09/2024,DI +
MNRVA1,MINERVA S/A (*) (**),1056.65,1.4,23/09/2024,DI +
MOVI17,MOVIDA PARTICIPACOES S/A (*),1004.74,2.53,23/09/2024,DI +
MOVI19,MOVIDA PARTICIPACOES S/A (*) (**),1007.94,2.69,23/09/2024,DI +
MOVI27,MOVIDA PARTICIPACOES S/A (*) (**),999.1,3.02,23/09/2024,DI +
MOVI34,MOVIDA PARTICIPACOES S/A (*) (**),1015.16,2.3,23/09/2024,DI +
MOVIA2,MOVIDA PARTICIPACOES S/A (*),1054.47,2.16,23/09/2024,DI +
MOVIA3,MOVIDA PARTICIPACOES S/A (*),998.59,2.85,23/09/2024,DI +
MRFGA0,MARFRIG GLOBAL FOODS S.A. (*) (**),1028.77,1.03,23/09/2024,DI +
MRFGA1,MARFRIG GLOBAL FOODS S.A. (*) (**),1052.67,1.15,23/09/2024,DI +
MRSL1A,MRS LOGÍSTICA S/A (*) (**),10225.11,0.7,23/09/2024,DI +
MRVEA8,MRV ENGENHARIA E PARTICIPAÇÃO S/A (*) (**),1015.23,1.78,23/09/2024,DI +
MRVEB2,MRV ENGENHARIA E PARTICIPAÇÃO S/A (*) (**),5127.33,1.78,23/09/2024,DI +
MTRO12,COMPANHIA DO METROPOLITANO DE SAO PAULO,802.83,0.79,23/09/2024,DI +
MULPA0,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),1071.67,0.52,23/09/2024,DI +
MULPB1,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),1040.97,0.48,23/09/2024,DI +
MVLV19,MOVIDA LOCACAO DE VEICULOS S.A. (*),1064.35,2.85,23/09/2024,DI +
MVLVA1,MOVIDA LOCACAO DE VEICULOS S.A. (*),1034.53,2.84,23/09/2024,DI +
NATUA3,NATURA COSMÉTICOS S/A (*),1038.18,0.84,23/09/2024,DI +
NIGP12,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),1107.42,0.87,23/09/2024,DI +
NTSD16,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),1033.16,0.59,23/09/2024,DI +
NTSD25,NOVA TRANSPORTE DO SUDESTE S.A. - NTS  (*),1032.67,0.8,23/09/2024,DI +
NTSD26,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),1041.82,0.7,23/09/2024,DI +
NTSD35,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),1048.48,0.85,23/09/2024,DI +
NTSD36,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),1041.64,1.14,23/09/2024,DI +
OCNP13,OCEANPACT SERVICOS MARITIMOS S.A. (*),553.22,2.4,23/09/2024,DI +
OGDS11,OMEGA DESENVOLVIMENTO S.A. (*) (**),1040.99,1.92,23/09/2024,DI +
OMGE13,OMEGA GERAÇÃO S/A (*),869.27,0.99,23/09/2024,DI +
OMGE21,OMEGA GERAÇÃO S/A (*) (**),1048.22,0.74,23/09/2024,DI +
ONCO19,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),1028.07,2.04,23/09/2024,DI +
ONCO29,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),1033.14,1.99,23/09/2024,DI +
ONCOA1,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),1024.38,2.24,23/09/2024,DI +
OPCT15,OCEANPACT SERVICOS MARITIMOS S.A. (*),1013.26,2.55,23/09/2024,DI +
ORMA15,ORIZON MEIO AMBIENTE S.A. (*),1024.33,1.4,23/09/2024,DI +
OVSA10,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),1035.79,2.17,23/09/2024,DI +
OVSA1A,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),1045.2,2.3,23/09/2024,DI +
OVSAA3,UNIDAS LOCACOES E SERVICOS S.A. (*),1020.04,2.56,23/09/2024,DI +
OVSAA8,UNIDAS LOCACOES E SERVICOS S.A. (*),1039.1,2.57,23/09/2024,DI +
PALFA1,COMPANHIA PAULISTA DE FORÇA E LUZ (*),1047.35,0.63,23/09/2024,DI +
PALFA2,COMPANHIA PAULISTA DE FORÇA E LUZ (*) (**),1043.61,0.65,23/09/2024,DI +
PALFA4,COMPANHIA PAULISTA DE FORÇA E LUZ (*),861.16,0.57,23/09/2024,DI +
PASS11,COMPASS GAS E ENERGIA S.A (*) (**),1037.9,1.04,23/09/2024,DI +
PASS12,COMPASS GAS E ENERGIA S.A (*),1069.74,0.99,23/09/2024,DI +
PASS13,COMPASS GAS E ENERGIA S.A (*),1011.7,0.81,23/09/2024,DI +
PEJA21,PETRO RIO JAGUAR PETROLEO S.A. (*),1036.1,1.1,23/09/2024,DI +
PLSB2A,AUTOPISTA LITORAL SUL S/A. (*),1051.46,1.61,23/09/2024,DI +
PRLG16,PROLAGOS S/A - C.S.PUBL. DE ÁGUA E ESGOTO (*),1080.4,2.0,23/09/2024,DI +
QUAL16,QUALICORP S/A (*) (**),765.72,3.01,23/09/2024,DI +
RADL15,RAIA DROGASIL S/A (*),1049.58,0.51,23/09/2024,DI +
RADL19,RAIA DROGASIL S/A (*),1041.97,0.67,23/09/2024,DI +
RDCO10,RODOVIAS DAS COLINAS S/A (*) (**),1049.64,1.19,23/09/2024,DI +
RDCO19,RODOVIAS DAS COLINAS S/A (*) (**),5176.64,1.05,23/09/2024,DI +
RDORA3,REDE DOR SÃO LUIZ S/A (*) (**),1052.54,1.05,23/09/2024,DI +
RDORA5,REDE DOR SÃO LUIZ S/A (*),1087.47,1.35,23/09/2024,DI +
RDORB3,REDE DOR SÃO LUIZ S/A (*) (**),1069.02,1.34,23/09/2024,DI +
RDORB5,REDE DOR SÃO LUIZ S/A (*),1094.14,1.14,23/09/2024,DI +
RDORB7,REDE DOR SÃO LUIZ S/A (*) (**),1035.44,0.8,23/09/2024,DI +
RDORB9,REDE DOR SÃO LUIZ S/A (*),1040.89,1.19,23/09/2024,DI +
RDORC1,REDE DOR SÃO LUIZ S/A (*),1087.12,1.31,23/09/2024,DI +
RDORC3,REDE DOR SÃO LUIZ S/A (*) (**),1070.64,1.3,23/09/2024,DI +
RDORC7,REDE DOR SÃO LUIZ S/A (*),1025.6,0.9,23/09/2024,DI +
RDORC9,REDE DOR SÃO LUIZ S/A (*),1040.12,1.21,23/09/2024,DI +
RDORD3,REDE DOR SÃO LUIZ S/A (*),1059.86,1.4,23/09/2024,DI +
RDORD9,REDE DOR SÃO LUIZ S/A (*),1058.68,1.32,23/09/2024,DI +
RENTA5,LOCALIZA RENT A CAR (*),1030.08,2.03,23/09/2024,DI +
RENTC4,LOCALIZA RENT A CAR (*),1045.02,1.69,23/09/2024,DI +
RENTC8,LOCALIZA RENT A CAR (*),1013.03,1.73,23/09/2024,DI +
RENTD9,LOCALIZA RENT A CAR (*),1050.52,1.85,23/09/2024,DI +
RIGEA2,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),1074.39,0.75,23/09/2024,DI +
RIGEA4,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*) (**),1043.86,0.64,23/09/2024,DI +
RIPR13,RIO PARANA ENERGIA S/A (*) (**),1034.92,0.94,23/09/2024,DI +
RNDN19,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*) (**),1029.77,0.88,23/09/2024,DI +
RNDN29,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),1044.6,0.78,23/09/2024,DI +
RNDNA0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),1060.27,0.89,23/09/2024,DI +
RNDNA1,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),1042.56,1.09,23/09/2024,DI +
RNDNB0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),1076.21,0.82,23/09/2024,DI +
RODB11,RODOVIAS DO BRASIL HOLDING S.A. (*),1618.91,2.13,23/09/2024,DI +
RRRP14,3R PETROLEUM OLEO E GAS S.A. (*),1038.53,2.18,23/09/2024,DI +
RSAN15,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),1049.79,1.94,23/09/2024,DI +
RSAN24,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*) (**),508.33,1.83,23/09/2024,DI +
